timestamp,alloc_mb,sys_mb,heap_inuse_mb,heap_idle_mb,num_gc,goroutines
2026-03-22T02:02:46+05:30,2.13,12.77,3.02,4.42,0,11
2026-03-22T02:02:48+05:30,2.25,13.02,3.13,4.30,0,11
2026-03-22T02:02:50+05:30,2.47,13.02,3.41,4.00,0,12
2026-03-22T02:02:52+05:30,2.58,13.02,3.50,3.91,0,12
2026-03-22T02:02:54+05:30,2.63,13.02,3.52,3.88,0,11
2026-03-22T02:02:56+05:30,2.78,13.02,3.65,3.79,0,12
2026-03-22T02:02:58+05:30,2.81,13.02,3.66,3.78,0,11
2026-03-22T02:03:00+05:30,3.02,13.02,3.91,3.50,0,11
2026-03-22T02:03:02+05:30,3.14,13.02,4.00,3.41,0,11
2026-03-22T02:03:04+05:30,3.17,13.02,4.02,3.38,0,11
2026-03-22T02:03:06+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:08+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:10+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:12+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:14+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:16+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:18+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:20+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:22+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:24+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:26+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:28+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:30+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:32+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:34+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:36+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:38+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:40+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:42+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:44+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:46+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:48+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:50+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:52+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:54+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:56+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:03:58+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:00+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:02+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:04+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:06+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:08+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:10+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:12+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:14+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:16+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:18+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:20+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:22+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:24+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:26+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:28+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:30+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:32+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:34+05:30,0.88,13.85,2.14,5.17,1,9
2026-03-22T02:04:36+05:30,0.88,13.85,2.14,5.17,1,8
2026-03-22T02:04:38+05:30,0.88,13.85,2.14,5.17,1,8
2026-03-22T02:04:40+05:30,0.88,13.85,2.14,5.17,1,8
2026-03-22T02:04:42+05:30,0.88,13.85,2.14,5.17,1,8
2026-03-22T02:04:44+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:04:46+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:04:48+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:04:50+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:04:52+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:04:54+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:04:56+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:04:58+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:05:00+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:05:02+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:05:04+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:05:06+05:30,0.89,13.85,2.14,5.17,1,8
2026-03-22T02:05:08+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:10+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:12+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:14+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:16+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:18+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:20+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:22+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:24+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:26+05:30,0.52,13.92,1.73,5.59,2,8
2026-03-22T02:05:28+05:30,0.53,13.92,1.73,5.59,2,8
2026-03-22T02:05:30+05:30,0.53,13.92,1.73,5.59,2,8
2026-03-22T02:05:32+05:30,0.53,13.92,1.73,5.59,2,8
2026-03-22T02:05:34+05:30,0.53,13.92,1.73,5.59,2,8
2026-03-22T02:05:36+05:30,0.53,13.92,1.73,5.59,2,8
2026-03-22T02:05:38+05:30,0.53,13.92,1.73,5.59,2,8
2026-03-22T02:05:40+05:30,0.53,13.92,1.73,5.59,2,8
2026-03-22T02:05:42+05:30,0.53,13.92,1.73,5.59,2,8
2026-03-22T02:09:04+05:30,0.34,8.02,1.03,2.56,0,8
2026-03-22T02:09:06+05:30,0.34,8.02,1.03,2.53,0,8
2026-03-22T02:09:08+05:30,0.34,8.02,1.03,2.53,0,8
2026-03-22T02:09:10+05:30,0.34,8.02,1.03,2.53,0,8
2026-03-22T02:09:12+05:30,0.34,8.02,1.03,2.53,0,8
2026-03-22T02:09:14+05:30,0.34,8.02,1.03,2.53,0,8
2026-03-22T02:09:16+05:30,0.34,8.02,1.03,2.53,0,8
2026-03-22T02:09:18+05:30,0.41,8.27,1.16,2.40,0,8
2026-03-22T02:09:20+05:30,0.53,8.52,1.36,2.11,0,10
2026-03-22T02:09:22+05:30,0.59,8.52,1.42,2.05,0,10
2026-03-22T02:09:24+05:30,1.00,8.77,1.86,1.64,0,11
2026-03-22T02:09:26+05:30,1.03,8.77,1.90,1.60,0,11
2026-03-22T02:09:28+05:30,1.15,8.77,2.00,1.50,0,12
2026-03-22T02:09:30+05:30,1.19,12.77,2.02,5.48,0,11
2026-03-22T02:09:32+05:30,1.19,12.77,2.02,5.48,0,11
2026-03-22T02:09:34+05:30,1.22,12.77,2.04,5.46,0,11
2026-03-22T02:09:36+05:30,1.53,12.77,2.42,5.02,0,11
2026-03-22T02:09:38+05:30,1.65,12.77,2.55,4.88,0,11
2026-03-22T02:09:40+05:30,1.69,12.77,2.58,4.89,0,11
2026-03-22T02:09:42+05:30,1.83,13.02,2.77,4.63,0,11
2026-03-22T02:09:44+05:30,1.89,13.02,2.81,4.59,0,11
2026-03-22T02:09:46+05:30,2.04,13.02,2.95,4.49,0,12
2026-03-22T02:09:48+05:30,2.08,13.02,2.96,4.45,0,11
2026-03-22T02:09:50+05:30,2.11,13.02,2.98,4.46,0,11
2026-03-22T02:09:52+05:30,2.28,13.02,3.18,4.26,0,11
2026-03-22T02:09:54+05:30,2.43,13.02,3.30,4.14,0,11
2026-03-22T02:09:56+05:30,2.46,13.02,3.30,4.13,0,11
2026-03-22T02:09:58+05:30,2.49,13.02,3.34,4.10,0,9
2026-03-22T02:10:00+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:02+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:04+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:06+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:08+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:10+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:12+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:14+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:16+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:18+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:20+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:22+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:24+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:26+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:28+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:30+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:32+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:34+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:36+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:38+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:40+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:42+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:44+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:46+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:48+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:50+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:52+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:54+05:30,2.49,13.02,3.34,4.13,0,9
2026-03-22T02:10:56+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:10:58+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:00+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:02+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:04+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:06+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:08+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:10+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:12+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:14+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:16+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:18+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:20+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:22+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:24+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:26+05:30,2.50,13.02,3.34,4.13,0,9
2026-03-22T02:11:28+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:30+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:32+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:34+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:36+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:38+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:40+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:42+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:44+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:46+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:48+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:50+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:52+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:54+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:56+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:11:58+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:00+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:02+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:04+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:06+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:08+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:10+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:12+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:14+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:16+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:18+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:20+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:22+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:24+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:26+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:28+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:30+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:32+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:34+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:36+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:38+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:40+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:42+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:44+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:46+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:48+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:50+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:52+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:54+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:56+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:12:58+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:13:00+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:13:02+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:13:04+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:13:06+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:13:08+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:13:10+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:13:12+05:30,2.50,13.02,3.34,4.13,0,8
2026-03-22T02:13:14+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:16+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:18+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:20+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:22+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:24+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:26+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:28+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:30+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:32+05:30,2.51,13.02,3.34,4.13,0,8
2026-03-22T02:13:34+05:30,2.51,13.02,3.34,4.13,0,8
